,'_techniques_T1012','_techniques_T1037_001','_techniques_T1041','_techniques_T1053_005','_techniques_T1057','_techniques_T1059_001','_techniques_T1059_003','_techniques_T1059_005','_techniques_T1059_007','_techniques_T1083','_techniques_T1112','_techniques_T1119','_techniques_T1123','_techniques_T1195_002','_techniques_T1204_001','_techniques_T1204_002','_techniques_T1218_005','_techniques_T1218_010','_techniques_T1218_011','_techniques_T1497_001','_techniques_T1518_001','_techniques_T1547_001','_techniques_T1547_002','_techniques_T1559_001','_techniques_T1560_001','_techniques_T1566_001','_techniques_T1566_002','_techniques_T1566_003'
'_techniques_T1059_003'-130,0.631208471,1.457994535,0.632423704,1.769346099,2.063764147,2.112339958,1.473386537,1.606758728,1.889478385,0.173319175,0.110768626,0.195636315,0.635814436,1.724849806,0.133763212,0.105514068,1.731482798,2.044197641,1.7478868,1.19593652,1.373354922,0.53112789,0,1.750685085,0.032488555,0.028692192,0.052232953,0
'_techniques_T1059_003'-131,1.326182141,1.457994535,1.819693904,1.991721622,1.685642569,1.566370293,1.655616291,1.986211091,1.889478385,2.371089538,0.33844191,2.052572323,1.925333416,1.734639703,4.575804596,2.540062409,1.762319918,1.548271256,1.533702488,1.672824186,1.667044198,1.970351819,0,1.703924908,2.39819838,2.001674911,3.96397163,4.589563341
'_techniques_T1059_003'-132,0.053096583,0,1.204150583,0.022059294,0.123046887,0.001748472,0.137350709,0.019912767,0,0.019462123,0,0.02293911,0,0,3.78186274,0.033477369,0,0,0.162871296,0.353642699,0.330527132,0.020200086,0,0,0,0.131132146,3.647673132,4.589563341
'_techniques_T1059_003'-133,2.545439753,1.361555212,0.070457518,0.422166609,0.102512502,1.067224115,0.800796076,0.647426438,1.745655974,0.028195818,3.658854195,0.193469531,0.631725269,1.704162612,0.04776236,0.057808782,1.682541593,0.729338073,0.353936132,0.355105618,0.834998471,1.413969645,0,1.71881937,0.032267872,0.019646117,0.050246598,0
'_techniques_T1059_003'-134,0.642149574,1.380748302,0.632423704,1.766098563,2.063764147,2.1298169,2.13005745,1.623403637,1.73158583,0.165936219,0.110768626,0.195636315,0.630566671,1.698323821,0.132963431,0.104481469,1.67385752,2.077308859,1.764955485,1.1813608,1.376320611,0.546825558,0,1.750685085,0.032205883,0.028444106,0.051098402,0
'_techniques_T1059_003'-135,0.633728131,1.442018395,0.620707114,1.769346099,2.063764147,2.126539973,2.13005745,1.620282009,1.73158583,0.173319175,0.110768626,0.195636315,0.630566671,1.710912068,0.133347326,0.106661494,1.680254138,2.044197641,1.764955485,1.173298964,1.373354922,0.533366185,0,1.750685085,0.032428357,0.028510102,0.051098402,0
'_techniques_T1059_003'-136,0.051527109,0,1.214595844,0.022615973,0.132011165,0.001748472,0.137350709,0.020541304,0,0.02095982,0,0.02293911,0,0,3.784794143,0.034080373,0,0,0.166436414,0.356223082,0.328784538,0.020892178,0,0,0,0.133058624,3.647673132,4.589563341
'_techniques_T1059_003'-137,0.465274988,1.380748302,0.377611877,1.10161052,1.091850857,2.129004742,2.13005745,1.148783459,1.745655974,0.106402277,0.111101265,0.193469531,0.631725269,1.704162612,0.090824402,0.093706485,1.682541593,1.385573386,1.156831855,0.867854093,1.269044713,0.385958357,0,1.71881937,0.032267872,0.029109314,0.051098402,0
'_techniques_T1059_003'-138,0.62409112,1.527536619,0.600504318,1.758489134,1.903140031,2.133639981,2.109989897,1.625012058,1.889478385,0.165780614,0.105485544,0.193137243,0.64041475,1.728152402,0.131937384,0.112803372,1.860929513,2.15224166,1.696025141,1.262138458,1.387090218,0.534744298,0,1.682759423,0.032236473,0.029112365,0.055208488,0
'_techniques_T1059_003'-139,0.05303569,0,1.312601883,0.021921208,0.132011165,0.001748472,0.137350709,0.020336887,0,0.021056773,0,0.02518607,0,0,3.600355307,0.033869325,0,0,0.1785989,0.343949524,0.324561794,0.021779265,0,0,0.000422144,0.127038637,3.358250421,4.284484161
'_techniques_T1059_003'-14,1.326366811,1.380748302,1.830377988,1.916012272,1.960403423,2.183340033,2.13005745,1.866612156,1.73158583,2.370478384,0.349666878,2.064694694,1.907551733,1.710912068,0.318782128,2.52665744,1.67385752,2.044197641,1.810655001,1.666466281,1.547685216,1.970351819,0,1.750685085,2.403988264,2.001352417,0.324904747,0
'_techniques_T1059_003'-140,0.664207881,1.380748302,1.943093618,1.847360125,2.13706188,2.227896733,2.220056849,1.666754958,1.73158583,0.176988552,0.110768626,0.220968582,0.664021173,1.698323821,3.483667933,0.115514008,1.67385752,2.077308859,1.763347425,1.1813608,1.386859126,0.541452163,0,1.750685085,0.032628027,0.120187926,3.807619394,4.479413817
'_techniques_T1059_003'-141,0.779606058,0.011334762,1.273653583,0.627334916,0.621555251,0.001128666,0.078592654,0.604128045,0.000815619,2.216482946,0.243452701,1.824417392,1.387486295,0,0.228737244,1.917349031,0.03052844,0.148579984,0.615181029,1.027602219,0.548289953,1.366757512,0,0,1.986653418,1.90108097,0.147433007,0
'_techniques_T1059_003'-142,0.640859339,1.380748302,0.663101007,1.847360125,1.974751536,2.135800852,2.13005745,1.621784974,1.73158583,0.173319175,0.110768626,0.195636315,0.630566671,1.698323821,0.133901841,0.105971584,1.67385752,2.058856787,1.861231949,1.198630554,1.385860539,0.546825558,0,1.750685085,0.032205883,0.029051007,0.051098402,0
'_techniques_T1059_003'-143,0.475916905,1.527536619,0.376976057,1.149118722,1.070531377,1.631799022,1.473386537,1.166495033,1.889478385,0.104432119,0.110768626,0.195636315,0.64041475,1.728152402,0.090273395,0.110981231,1.860929513,2.130653472,1.137241181,1.242815529,1.391062568,0.378481109,0,1.750685085,0.032633033,0.028431701,0.055208488,0
'_techniques_T1059_003'-144,0.462340174,1.380748302,1.62690228,1.149118722,1.105253722,1.613998825,1.655616291,1.149223201,1.73158583,0.107879739,0.112357915,0.257733861,0.630566671,1.698323821,4.588037362,0.117035499,1.67385752,1.39762459,1.149306887,0.880875475,1.507149244,0.388319421,0,1.750685085,0.032205883,0.150383819,3.924984705,4.569437587
'_techniques_T1059_003'-145,0.460217944,1.527536619,0.374131004,1.117313958,1.091212306,2.129135123,1.473386537,1.143272915,1.889478385,0.105253625,0.110768626,0.195636315,0.64041475,1.728152402,0.091278834,0.112603139,1.860929513,2.242912052,1.196743257,1.248983947,1.395355195,0.53112789,0,1.750685085,0.032633033,0.029286259,0.055208488,0
'_techniques_T1059_003'-146,0.638183146,1.377831916,0.622219257,1.835835297,1.991332163,2.13796766,2.114704956,1.662640087,1.722511856,0.167493905,0.110181617,0.193723824,0.629552898,1.693223058,0.134491835,0.105676275,1.666277341,2.078071238,1.779357863,1.206108415,1.368126626,0.53417788,0,1.741282465,0.031775952,0.029072537,0.050896511,0
'_techniques_T1059_003'-147,0.664207881,1.380748302,0.632423704,1.76462249,2.063764147,2.183340033,2.13005745,1.627045949,1.73158583,0.165936219,0.110768626,0.195636315,0.630566671,1.698323821,0.134243081,0.105721789,1.67385752,2.057831672,1.792343249,1.19959339,1.376320611,0.532552097,0,1.750685085,0.032205883,0.029109314,0.051098402,0
'_techniques_T1059_003'-148,0.657881548,1.380748302,0.663101007,1.791621487,2.017184644,2.133639981,2.13005745,1.650731811,1.73158583,0.169617873,0.110768626,0.195636315,0.630566671,1.698323821,0.133532164,0.107156957,1.67385752,2.075144727,1.839516671,1.221643311,1.376320611,0.542333462,0,1.750685085,0.032205883,0.02988383,0.051098402,0
'_techniques_T1059_003'-149,0.649476254,1.380748302,0.626325366,1.769346099,1.952158015,2.12369997,2.13005745,1.617576862,1.73158583,0.173319175,0.110768626,0.195636315,0.630566671,1.698323821,3.095679882,0.105338616,1.67385752,2.06107787,1.757764107,1.19593652,1.380286374,0.546825558,0,1.750685085,0.032205883,0.028997636,3.647673132,4.589563341
'_techniques_T1059_003'-15,0.458982679,1.380748302,0.37634319,1.111825712,1.082530868,1.610369426,1.473386537,1.140545333,1.73590861,0.105488824,0.110768626,0.195636315,0.634621762,1.698323821,0.090657828,0.094169577,1.680254138,1.40188011,1.144269835,1.189809233,1.260835531,0.38921811,0,1.750685085,0.032574554,0.029243755,0.051098402,0
'_techniques_T1059_003'-150,0.646693704,1.380748302,0.635824951,1.117784501,2.013515599,1.601777001,1.473386537,1.640290601,1.745655974,0.174365718,0.110768626,0.195636315,0.631725269,1.704162612,0.133116165,0.105971584,1.682541593,1.403276452,1.153019131,1.276973519,1.396645957,0.38921811,0,1.750685085,0.032267872,0.029243755,0.051098402,0
'_techniques_T1059_003'-151,0.337452013,1.380748302,0.172337237,0.518867109,0.260349639,1.110133847,0.858696126,0.710593534,1.73158583,0.051696908,0.110768626,0.195636315,0.630566671,1.698323821,0.047674763,0.086498228,1.67385752,0.858814691,0.67932599,0.788559042,1.219149926,0.26823188,0,1.750685085,0.032205883,0.029243755,0.051098402,0
'_techniques_T1059_003'-152,0.640859339,1.527536619,0.632423704,1.847360125,1.970715067,2.183353362,2.13005745,1.621784974,1.889478385,0.165504375,0.110768626,0.195636315,0.64041475,1.728152402,0.132723497,0.099506575,1.871405064,1.475499926,1.775450424,0.916567328,1.273075642,0.546825558,0,1.750685085,0.032633033,0.02904014,0.055208488,0
'_techniques_T1059_003'-153,0.479425822,1.47534445,0.399035212,1.76462249,1.963721935,1.615581363,2.13005745,1.176947051,1.745655974,0.174365718,0.110768626,0.193469531,0.631725269,1.704162612,0.090677349,0.09353356,1.682541593,1.388697098,1.780590524,0.87602823,1.275705481,0.534744298,0,1.71881937,0.033384287,0.028842421,0.050246598,0
'_techniques_T1059_003'-154,0.635706522,1.380748302,0.635199767,1.782338682,1.979155905,2.128117753,2.13005745,1.631351072,1.73158583,0.166604149,0.110768626,0.195636315,0.630566671,1.698323821,0.134060274,0.105514068,1.67385752,2.066352941,1.757764107,1.192741005,1.377508959,0.534744298,0,1.750685085,0.032205883,0.028997636,0.051098402,0
'_techniques_T1059_003'-155,0.636671685,1.380748302,0.663101007,1.766871763,2.063764147,2.12369997,2.13005745,1.615773567,1.73158583,0.173319175,0.110768626,0.195636315,0.630566671,1.698323821,0.134310431,0.105393991,1.67385752,2.069517984,1.766664412,1.19593652,1.377508959,0.527996644,0,1.750685085,0.032205883,0.028933129,0.051098402,0
'_techniques_T1059_003'-157,0.613724716,1.506434084,0.593566015,1.739919656,1.959944522,2.160840757,2.13005745,1.628385587,1.864740315,0.163610723,0.104531654,0.191007882,0.642420014,1.748271363,0.132993066,0.109172762,1.787809094,2.218179409,1.672314138,1.306544561,1.342957072,0.532317874,0,1.655965073,0.032372924,0.02860952,0.053532078,0
'_techniques_T1059_003'-158,0.654054549,1.361555212,0.640209168,1.834300152,2.075933559,2.114537057,2.112661256,1.647095573,1.745655974,0.174365718,0.110103349,0.193469531,0.631725269,1.704162612,0.134008987,0.110176481,1.682541593,2.060615342,1.872963549,1.204676286,1.403550028,0.542619214,0,1.71881937,0.032267872,0.031374152,0.050246598,0
'_techniques_T1059_003'-159,1.326366811,1.368835397,1.841813088,1.945461461,1.669279218,1.484375745,1.589642368,1.865438797,1.669523246,2.375504304,0.348077589,2.064694694,1.907551733,1.710912068,0.318918294,2.523378341,1.644224978,1.479915796,1.519977531,1.682772553,1.544007753,1.970351819,0,1.659244037,2.403988264,2.000454231,0.324904747,0
'_techniques_T1059_003'-16,0.457866775,1.380748302,1.622761695,1.110258122,1.102538768,1.617758895,1.655616291,1.147307468,1.73158583,0.108113458,0.110768626,0.258194133,0.630566671,1.698323821,4.576934088,0.116870713,1.67385752,1.395363845,1.142151648,0.86752726,1.512582771,0.386941137,0,1.750685085,0.032205883,0.146275422,3.960187985,4.589563341
'_techniques_T1059_003'-160,2.541228375,0.457512228,0.067740359,0.021509551,0.108350791,0,0.008894624,0.016563057,0,0.02300017,3.658854195,0,0,0,0,0.023528022,0,0.143956066,0.267582349,0.350014617,0.354524784,1.413969645,0,0,0,0.019022623,0,0
'_techniques_T1059_003'-161,0.824522096,1.413560932,1.34089906,1.208115458,1.331574528,1.304182286,2.206718464,1.604493559,1.681296402,1.750525051,0.49356793,2.254502065,1.911975469,1.700467733,3.21832889,2.059854028,1.666283317,1.296626634,2.18073129,1.385235968,1.505542054,1.240740256,0,1.650309038,2.260436536,1.877992243,3.941253917,4.589563341
'_techniques_T1059_003'-162,0.62243559,1.527536619,0.281487621,0.893286564,0.766650925,2.12369997,1.473386537,1.625012058,1.889478385,0.106813694,0.110768626,0.19872758,0.64041475,1.728152402,0.076453904,0.112603139,1.860929513,1.258304713,0.944596516,1.240249499,1.393597276,0.379961334,0,1.697737992,0.032543487,0.029428471,0.055208488,0
'_techniques_T1059_003'-163,0.641190191,1.380748302,0.633466833,1.112971394,1.982379903,1.604907882,1.473386537,1.627303546,1.745655974,0.174365718,0.110768626,0.195636315,0.631725269,1.704162612,0.134489738,0.094752447,1.682541593,1.396418859,1.770529579,1.206871635,1.400382539,0.38921811,0,1.750685085,0.032267872,0.029786183,0.051098402,0
'_techniques_T1059_003'-164,0.640462507,1.380748302,0.626325366,1.773057867,1.993936115,2.183340033,2.13005745,1.620282009,1.73158583,0.16909072,0.110768626,0.195636315,0.630566671,1.698323821,0.135010871,0.106168256,1.67385752,2.06107787,1.817860558,1.198630554,1.381923158,0.546825558,0,1.750685085,0.032205883,0.029349715,0.051098402,0
'_techniques_T1059_003'-165,0.052527441,0,1.21011661,0.02182284,0.132011165,0.001748472,0.137350709,0.019884037,0,0.02095982,0,0.02293911,0,0,3.793002072,0.034667499,0,0,0.161691501,0.349533595,0.32657354,0.021834702,0,0,0,0.133736819,3.647673132,4.589563341
'_techniques_T1059_003'-167,0.653149378,1.380748302,0.626325366,1.847360125,1.952158015,2.183340033,2.130068182,1.619154835,1.753721534,0.165936219,0.110768626,0.195636315,0.630566671,1.698323821,0.134576903,0.106347357,1.67385752,2.058856787,1.861231949,1.191289808,1.384265289,0.546825558,0,1.750685085,0.032205883,0.029446291,0.051098402,0
'_techniques_T1059_003'-168,0.643547042,1.361555212,0.644200299,1.784565618,2.00785093,2.125937415,2.112661256,1.628952386,1.745655974,0.174365718,0.110103349,0.193469531,0.631725269,1.704162612,0.135050613,0.107462964,1.682541593,2.044916318,1.781721802,1.195776735,1.393597276,0.542619214,0,1.71881937,0.032267872,0.029166587,0.050246598,0
'_techniques_T1059_003'-169,0.464759262,1.47534445,0.375624154,1.847360125,1.97520168,1.448949339,2.13005745,1.176947051,1.749997291,0.166948456,0.110768626,0.195636315,0.631725269,1.704162612,0.091510649,0.097430446,1.682541593,1.182250956,1.775381444,0.882030074,1.278930146,0.546825558,0,1.750685085,0.033384287,0.031529368,0.051098402,0
'_techniques_T1059_003'-17,0.641032588,1.380748302,0.628066486,1.773057867,1.962457438,2.128117753,2.13005745,1.624260611,1.73158583,0.164861977,0.110768626,0.195636315,0.630566671,1.698323821,0.134060274,0.106168256,1.67385752,2.073135176,1.781054327,1.187423952,1.388257359,0.546825558,0,1.750685085,0.032205883,0.02988383,0.051098402,0
'_techniques_T1059_003'-170,0.635706522,1.380748302,1.851988506,1.763233292,2.016063674,2.170335975,2.220056849,1.647734748,1.73158583,0.168944147,0.110768626,0.218575425,0.630566671,1.698323821,3.570102391,0.11552456,1.67385752,2.057831672,1.766664412,1.176822872,1.385338615,0.553147819,0,1.750685085,0.032205883,0.118631351,3.764905246,4.589563341
'_techniques_T1059_003'-171,0.406060932,1.47534445,0.309831265,1.149118722,0.795007842,1.357004242,1.473386537,0.990526107,1.745655974,0.086220217,0.110768626,0.195636315,0.631725269,1.710912068,0.076797172,0.089895504,1.682541593,1.066902725,1.157603575,0.766721059,1.229636837,0.37966878,0,1.750685085,0.033384287,0.029243755,0.051098402,0
'_techniques_T1059_003'-172,0.643547042,1.361555212,0.628167761,1.760429671,1.969050988,2.107479692,2.112661256,1.633487161,1.745655974,0.174365718,0.110103349,0.193469531,0.631725269,1.704162612,0.134306595,0.105799788,1.682541593,2.031310497,1.786042981,1.202639407,1.379973134,0.524782121,0,1.71881937,0.032267872,0.028842421,0.050246598,0
'_techniques_T1059_003'-173,0.444222498,1.527536619,0.279113936,1.138890602,1.040780794,1.631669449,2.13005745,1.135513004,1.889478385,0.106695087,0.105485544,0.193137243,0.64041475,1.728152402,0.076815882,0.103445008,1.860929513,1.476747244,1.081727639,0.902990707,1.264906832,0.382597953,0,1.703924908,0.032236473,0.02904014,0.055208488,0
'_techniques_T1059_003'-174,0.639017555,1.380748302,0.632423704,1.782338682,2.063764147,2.12369997,2.13005745,1.627045949,1.73158583,0.173319175,0.110768626,0.195636315,0.630566671,1.698323821,0.134243081,0.106661494,1.67385752,2.06107787,1.861231949,1.189924723,1.378149329,0.529387968,0,1.750685085,0.032205883,0.029615873,0.051098402,0
'_techniques_T1059_003'-175,0.339572377,1.361555212,0.163135136,0.507350037,0.256723704,1.097084608,0.848935735,0.712989792,1.745655974,0.049959559,0.110103349,0.193469531,0.631725269,1.704162612,0.04776236,0.086498228,1.682541593,0.84543761,0.685562692,0.786886183,1.245171579,0.262117557,0,1.71881937,0.032267872,0.028842421,0.050246598,0
'_techniques_T1059_003'-176,0.632767892,1.380748302,0.618213497,1.75450221,2.063764147,2.120085421,2.130068182,1.605529643,1.753721534,0.164887926,0.110768626,0.195636315,0.630566671,1.698323821,0.134060274,0.110176481,1.67385752,2.018877298,1.764955485,1.17048336,1.378149329,0.527214265,0,1.750685085,0.032205883,0.028342801,0.051098402,0
'_techniques_T1059_003'-177,0.633728131,1.380748302,0.620707114,1.752028724,1.93504404,2.183340033,2.13005745,1.674436452,1.74023139,0.163117546,0.110768626,0.195636315,0.630566671,1.698323821,0.140001506,0.110176481,1.67385752,2.044197641,1.861231949,1.168182013,1.373354922,0.525108716,0,1.750685085,0.032205883,0.031529368,0.051098402,0
'_techniques_T1059_003'-178,0.050466825,0,1.204150583,0.021407247,0.119046221,0.001748472,0.137350709,0.019610545,0,0.019029449,0,0.02293911,0,0,3.789819406,0.034080373,0,0,0.155779782,0.336344845,0.316718971,0.020077207,0,0,0,0.131393212,3.647673132,4.589563341
'_techniques_T1059_003'-18,1.186463566,1.380748302,1.623007835,1.63479872,1.356268645,1.429417094,1.347473163,1.693354636,1.73158583,2.382149661,0.344899011,2.043680601,1.924140742,1.714831024,0.309218143,2.255182641,1.70469464,1.313951198,1.389710459,1.495612419,1.526611883,1.785331589,0,1.750685085,2.404384824,1.956846655,0.262807917,0
'_techniques_T1059_003'-180,0.471098307,1.435317084,1.115061797,0.788091868,0.683803956,1.637762012,1.243843329,0.91277521,1.73158583,0.080791348,0.111101265,0.262358173,0.630566671,1.708081568,4.608218015,0.117092289,1.67385752,1.073527757,0.838244307,0.721247917,1.469424779,0.39414479,0,1.751931618,0.032771779,0.145052411,3.908653288,4.49256179
'_techniques_T1059_003'-181,0.668854507,1.361555212,0.635824951,1.746741897,1.979161757,2.16393861,2.112661256,1.640290601,1.745655974,0.166948456,0.110103349,0.194933221,0.631725269,1.704162612,0.134198374,0.105882881,1.682541593,2.029217293,1.796856282,1.181216941,1.395563289,0.542619214,0,1.71881937,0.032267872,0.029040781,0.050246598,0
'_techniques_T1059_003'-182,0.639358947,1.361555212,0.643501474,1.785808278,1.97520168,2.107479692,2.112661256,1.633487161,1.745655974,0.168795404,0.110103349,0.193469531,0.631725269,1.704162612,0.134866797,0.107530016,1.682541593,2.03968331,1.786042981,1.195776735,1.391062568,0.542619214,0,1.71881937,0.032267872,0.029930764,0.050246598,0
'_techniques_T1059_003'-183,0.910691324,1.40280197,1.142225828,1.335059998,1.018086129,1.344099173,2.177826365,2.191598758,1.719724644,1.850014324,0.342448832,2.268966518,1.92993373,1.930314977,0.256357964,1.975454742,1.722970241,2.105789729,1.064455178,1.324183857,1.492206225,1.459274185,0,1.915645854,2.210076822,1.87873464,0.216504735,0
