,T1001,T1003,T1005,T1007,T1008,T1010,T1012,T1014,T1016,T1018,T1021,T1025,T1027,T1029,T1030,T1033,T1036,T1037,T1039,T1040,T1041,T1046,T1047,T1048,T1049,T1052,T1053,T1055,T1056,T1057,T1059,T1068,T1069,T1070,T1071,T1074,T1078,T1080,T1082,T1083,T1087,T1090,T1091,T1092,T1095,T1102,T1104,T1105,T1106,T1110,T1112,T1113,T1114,T1115,T1119,T1120,T1123,T1124,T1125,T1129,T1132,T1133,T1134,T1135,T1136,T1137,T1140,T1176,T1185,T1189,T1190,T1195,T1197,T1201,T1203,T1204,T1210,T1217,T1218,T1219,T1221,T1222,T1480,T1482,T1484,T1485,T1486,T1497,T1505,T1518,T1542,T1543,T1546,T1547,T1548,T1550,T1552,T1553,T1554,T1555,T1556,T1557,T1558,T1559,T1560,T1562,T1564,T1565,T1566,T1567,T1568,T1569,T1570,T1571,T1572,T1573,T1574,T1583,T1584,T1585,T1587,T1588,T1589,T1598
T1574,0.797092718,1.557388265,1.351855646,0.592634874,0.768799965,0.795691523,0.62720278,0.607672021,0.69656502,0.779787834,1.112704319,0.77681628,1.153613485,0.591480425,0.442307692,1.005986034,1.097008791,0.356514085,0.274204669,0.646437181,0.997712769,0.763544948,1.101882375,0.754772906,0.801692148,0.222067583,0.744713038,0.902999728,1.009714983,0.739907862,2.430827696,0.618648457,0.85951581,1.920870602,2.164684039,0.911339329,0.928744077,0.632735066,0.937783966,1.173165386,1.015752993,0.706868611,0.947922677,0.698239437,0.870530102,0.706791586,0.728938446,2.652920535,1.246997501,0.759770074,0.561731597,0.958942779,0.651911469,0.940952037,0.710428124,0.868451477,0.718537819,0.648832684,0.851851852,0.755477308,0.736846459,0.994409832,0.868432963,0.657454317,0.71732662,0.853403756,1.251877747,0.796780684,0.387964148,0.730583464,0.660470845,0.845070422,0.836619718,0.697183099,0.906684016,1.341867863,0.454078086,0.116197183,2.094005622,0.756585125,0.653769786,0.850935329,0.774647887,0.674295775,0.774647887,1.080113801,0.818000291,0.770244854,0.766633276,0.85926144,0.614537491,1.148474499,0.724024472,0.892203335,0.743839165,1.639224235,1.012644013,0.803294017,0.743661972,1.153602797,0.548004905,0.766562337,0.858071506,0.74245147,1.106292543,0.805889617,0.990156214,0.745715962,1.018961475,0.860496311,0.580234742,0.797105452,0.551854537,1.534108834,0.65860161,1.683772014,1.050371894,0.93099282,0.813380282,0.420774648,0.813380282,0.512843876,0.629910016,0.435216562
T1583,0.926387589,1.334085356,1.102397805,0.708471904,1.00317516,0.965776397,0.586920688,0.654186795,0.817209764,0.870479363,1.147023023,0.75571349,1.114447105,0.726992754,0.577759197,1.108946661,0.980445491,0.375,0.454849498,0.781942668,1.305575023,0.880238176,1.127620596,0.891002416,0.937522273,0.308300395,0.680662784,0.751089866,0.944636847,0.761719815,2.533599625,0.391697864,0.866086957,1.543859919,3.156278454,0.840446706,0.853552019,0.708237986,0.907678939,1.002608143,1.00442434,0.917975487,0.89087593,0.75,1.028730042,0.868912714,0.869162641,2.296827287,1.091779891,0.740846244,0.534473573,0.984418556,0.788146998,0.905104813,0.687283066,0.807971014,0.729290251,0.625475193,0.859098229,0.713768116,1.051277123,1.123296855,0.927608696,0.863776864,0.774703557,0.916666667,1.195573264,0.857142857,0.418972332,0.777600261,0.642163694,0.909090909,0.9,0.75,0.698536036,1.386611063,0.424938474,0.391304348,1.915764944,0.855867931,0.60929713,0.744851259,0.833333333,0.817934783,0.833333333,0.95952381,0.740896739,0.743466465,0.905562844,0.866254774,0.571734156,1.115876056,0.672605977,0.767399032,0.738623983,1.666666667,0.928956192,0.867346446,0.8,0.993233894,0.585403727,0.75,0.923076923,0.746337021,1.033182759,0.796553224,0.909123233,0.742663043,1.632504353,0.822981367,0.87384058,0.819402883,0.645451415,1.595276867,0.849534162,2.413343892,0.991119436,1.158681444,0.875,0.635869565,0.875,0.685863209,0.797403382,0.639915005
T1584,0.683686177,0.651820654,0.599319728,0.63839599,0.80577957,0.906938775,0.487912088,0.537641723,0.645635177,0.67618499,0.853220069,0.490842491,0.887061207,0.528571428,0.340659341,0.953109003,0.658142557,0.375,0.175824176,0.590336134,0.781305863,0.76910299,0.998928705,0.69253663,0.76852633,0.103896104,0.592623498,0.628803489,0.72744514,0.711144734,1.903849957,0.315068493,0.84,0.795219816,2.162525496,0.487654321,0.520408163,0.5,0.649088705,0.580178284,0.716282165,0.819418023,0.725788288,0.75,0.732154964,0.631971788,0.819444445,1.090339485,0.70625,0.492063492,0.475152416,0.800512645,0.562755102,0.8,0.474702381,0.583333333,0.642857143,0.499292786,0.740740741,0.5,0.767536295,0.888824101,0.899285714,0.633515378,0.753246753,0.916666667,0.85751781,0.857142857,0.077922078,0.695745843,0.509157509,0.909090909,0.9,0.75,0.432432432,0.744946412,0.32884097,0.214285714,1.550224888,0.7349087,0.363636364,0.473684211,0.833333333,0.758928571,0.833333333,0.566666667,0.453125,0.578730331,0.854525862,0.763649482,0.391304348,0.919690892,0.471998901,0.493358753,0.658109033,1.468253969,0.584913611,0.759523809,0.8,0.616642336,0.407142857,0.583333333,0.923076923,0.634146341,0.618800247,0.651849985,0.653283052,0.6,0.973069661,0.642857143,0.733571429,0.722816657,0.424382493,0.964304823,0.767346939,1.576514042,0.769594035,0.965826331,0.875,0.517857143,0.875,0.507205514,0.630952381,0.381847476
T1585,1.000077833,1.322694988,1.220182724,0.758859649,1.142305108,1.027142857,0.578285257,0.680456349,0.897918182,0.948840726,1.242058044,0.758413462,1.118364101,0.806392045,0.649038461,1.165268156,0.971226599,0.375,0.576923077,0.87254902,1.562168611,0.948158915,1.174739876,0.963141026,1.035732981,0.375,0.679655049,0.769464613,0.961757129,0.768294611,2.795608368,0.406830969,0.8625,1.671229492,3.862623104,0.850807112,0.875,0.783941387,0.977563949,1.053976652,1.064945652,1.02048545,0.875598255,0.75,1.152605932,0.971760436,0.918402778,2.731143674,1.088867188,0.738362069,0.535401487,1.030980861,0.88125,0.913113839,0.711276698,0.8125,0.723866373,0.637140915,0.858796296,0.708333333,1.271443341,1.153146259,0.955,1.021063883,0.795454545,0.916666667,1.222210588,0.857142857,0.443181818,0.800260195,0.643496261,0.909090909,0.9,0.75,0.70460304,1.592889364,0.436320755,0.5625,1.899878186,0.942763158,0.581768775,0.755482456,0.833333333,0.875,0.833333333,0.917559524,0.714269302,0.726871948,0.956357759,0.878116391,0.554490847,1.138283328,0.686658249,0.760889667,0.742940051,1.750496032,0.93011659,0.883571429,0.8,0.981119221,0.629464286,0.743055555,0.923076923,0.73542651,1.075541125,0.807557857,0.9061853,0.73203125,2.090827785,0.839285714,1.0275,0.829158232,0.714041962,1.674525147,0.932142857,3.041433166,0.989892295,1.280882353,0.875,0.75,0.875,0.770422149,0.866666667,0.761278196
T1586,1.197429283,1.320825516,1.223477298,0.854385965,1.340725807,1.174285714,0.588049451,0.750396826,1.039447991,1.140120968,1.346652779,0.822115385,1.14544222,0.959659091,0.769230769,1.33546345,0.995725289,0.375,0.769230769,1.013480392,2.078366915,1.052325582,1.245359955,1.139423077,1.211250403,0.5,0.6850662,0.776925699,0.989875389,0.793029908,3.18754807,0.407656556,0.87,1.646895851,5.411779625,0.896017699,0.890625,0.873803828,1.06862025,1.086590959,1.176552795,1.169238357,0.89428491,0.75,1.341101695,1.153030506,0.993055556,2.908714337,1.08359375,0.804022988,0.544951673,1.122966507,1.042857143,0.924776786,0.755646009,0.833333333,0.743378813,0.65259378,0.87962963,0.75,1.657548246,1.337755102,0.985,1.327716298,0.818181818,0.916666667,1.306360641,0.857142857,0.590909091,0.853547154,0.684027778,0.909090909,0.9,0.75,0.707826577,1.859211776,0.481132076,0.75,1.867878561,1.011654135,0.647233202,0.79385965,0.833333333,0.9375,0.833333333,0.927380953,0.758180147,0.762506783,1.037715517,0.903282828,0.600114417,1.204448714,0.762746512,0.770302293,0.771176406,1.759920635,0.941775531,0.94,0.8,0.987055961,0.703571429,0.777777778,0.923076923,0.763950964,1.137229437,0.864085445,0.930434783,0.765625,3.207890292,0.857142857,1.255,0.87331309,0.832659252,1.980604602,1.078571429,4.061485067,1.031814416,1.561764706,0.875,0.875,0.875,0.931469298,1.058333333,1.022556391
T1587,0.716824894,1.139989279,0.948504984,0.613173844,0.774621212,0.858311688,0.547952048,0.555699855,0.650178865,0.701010683,0.975630751,0.610722611,1.016934046,0.53553719,0.367132867,0.975176997,0.834892303,0.375,0.167832168,0.593694296,0.843044442,0.755109232,1.031295804,0.708187646,0.751747313,0.115702479,0.648376286,0.667052254,0.852726401,0.726715266,2.121376432,0.364970646,0.850909091,1.337102517,2.018709101,0.682761737,0.722808442,0.539364941,0.768697451,0.844600485,0.839017504,0.76215548,0.823044635,0.75,0.787488444,0.645942297,0.791666667,1.842000548,0.978409091,0.599303379,0.506279148,0.878882122,0.578246753,0.859577922,0.567982875,0.716666666,0.683496279,0.563925407,0.801346802,0.606060606,0.702663579,0.944217687,0.886818182,0.595786842,0.743801653,0.916666667,1.040824563,0.857142857,0.165289256,0.708175639,0.561188811,0.909090909,0.9,0.75,0.612121212,1.026720193,0.349914236,0.136363636,1.837672073,0.743745728,0.470715056,0.620414673,0.833333333,0.732954545,0.833333333,0.834199134,0.611112968,0.658679031,0.824745298,0.809474915,0.472019971,1.018334991,0.556867375,0.678025694,0.685290421,1.585858586,0.806484567,0.783484848,0.8,0.872550321,0.452597403,0.664141414,0.923076923,0.684203805,0.852026761,0.709144242,0.806277056,0.665909091,0.884407776,0.746753247,0.645,0.752453687,0.458957625,1.263923342,0.71525974,1.498619257,0.886348573,0.933778966,0.875,0.465909091,0.875,0.48923445,0.610227273,0.365686944
T1588,0.84077162,1.062620307,0.875430384,0.66169059,0.942448681,0.911948052,0.510918249,0.584235209,0.749452141,0.798426372,1.007377056,0.628933567,0.967165396,0.661415289,0.508741259,1.020354645,0.852782792,0.340909091,0.419580419,0.713513814,1.222582667,0.812015504,1.018061663,0.817890443,0.872127671,0.272727273,0.597924337,0.705843794,0.806948347,0.685581665,2.302424336,0.332870041,0.78,1.214480803,3.109729355,0.679613242,0.693181818,0.625978686,0.794460664,0.806218441,0.883540373,0.873689335,0.766392813,0.681818182,0.925233693,0.796582699,0.809343435,1.856680173,0.892258523,0.617398119,0.468592768,0.873858199,0.711147186,0.791781656,0.57753215,0.671212121,0.638224136,0.539100037,0.746632997,0.587121212,1.015019719,1.021861472,0.851818182,0.823925879,0.710743801,0.833333334,1.026247988,0.779220779,0.32231405,0.700992508,0.558784965,0.826446281,0.818181818,0.681818182,0.563221744,1.194602723,0.372212693,0.409090909,1.653213166,0.780006835,0.484279555,0.597687401,0.757575757,0.761363636,0.757575757,0.77521645,0.595972594,0.630109012,0.843847962,0.771681693,0.468431454,0.983472174,0.580075648,0.629209024,0.654714936,1.46933622,0.761279036,0.775194805,0.727272727,0.80505198,0.508441558,0.633838384,0.839160839,0.64658525,0.844942936,0.700716403,0.760973085,0.634375,1.627130141,0.694805195,0.854545455,0.730861244,0.569606581,1.393221946,0.808441559,2.342324088,0.855908714,1.086987522,0.795454545,0.613636364,0.795454545,0.636463317,0.740151515,0.597402597
T1589,0.921369,1.327448162,1.168569415,0.698915471,0.985408521,0.96038961,0.584179709,0.651010101,0.811360208,0.878473677,1.162870539,0.757867133,1.109932238,0.717252066,0.561188811,1.112869015,0.938063133,0.375,0.41958042,0.770461973,1.336262412,0.870096312,1.12679523,0.88243007,0.928295085,0.289256198,0.681316671,0.741425847,0.958235845,0.762196027,2.543178672,0.404650715,0.867272727,1.616021055,3.236801614,0.851558853,0.869521104,0.701681891,0.917471133,1.039052098,1.000545831,0.895723244,0.89411855,0.75,1.035783256,0.85441855,0.857954546,2.483139476,1.1046875,0.743747823,0.540521347,0.998415978,0.783008658,0.91816829,0.694478928,0.826767677,0.735602413,0.631087757,0.870370371,0.732323232,1.055193056,1.10550402,0.919545455,0.869372802,0.768595041,0.916666667,1.203373998,0.857142857,0.41322314,0.776988234,0.638322326,0.909090909,0.9,0.75,0.714608927,1.429695819,0.421955403,0.340909091,1.911464722,0.853315106,0.622769194,0.774853801,0.833333333,0.801136364,0.833333333,0.953030303,0.750055704,0.751110673,0.894690439,0.862101734,0.582726579,1.12189647,0.67260265,0.77352444,0.748467325,1.697330448,0.93456478,0.86498557,0.8,1.003483005,0.583982684,0.763468013,0.923076923,0.753102471,1.059700905,0.797287953,0.918567664,0.752462121,1.731000003,0.846320346,0.844090909,0.818416963,0.638929742,1.600053504,0.834090909,2.440559515,0.987490899,1.169013666,0.875,0.602272727,0.875,0.666566986,0.789772727,0.632262474
T1590,0.557374133,0.612918789,0.559136213,0.56,0.627688172,0.8,0.483516484,0.49047619,0.538375164,0.553571429,0.750307736,0.461538462,0.860659157,0.409090909,0.230769231,0.839464883,0.57455875,0.375,0,0.470588235,0.404878049,0.678294574,0.939070116,0.5625,0.6285837,0,0.588655244,0.579792471,0.709178049,0.699565938,1.56675896,0.315068493,0.84,0.762087561,1.057258803,0.462962963,0.5,0.409090909,0.567676296,0.556612202,0.621428571,0.679489889,0.725788288,0.75,0.578644068,0.487356168,0.75,0.818802056,0.70625,0.466666667,0.475152416,0.736842105,0.446428571,0.8,0.447916667,0.583333333,0.642857143,0.485148515,0.740740741,0.5,0.47133758,0.765986395,0.865,0.422535211,0.727272727,0.916666667,0.80046909,0.857142857,0,0.659090909,0.487179487,0.909090909,0.9,0.75,0.432432432,0.534662868,0.301886792,0,1.550224888,0.657142857,0.363636364,0.473684211,0.833333333,0.6875,0.833333333,0.566666667,0.453125,0.578730331,0.78125,0.741505969,0.391304348,0.875081289,0.425925926,0.490945626,0.69098144,1.436507937,0.569742941,0.724285714,0.8,0.616642336,0.35,0.583333333,0.923076923,0.634146341,0.572294372,0.618953354,0.646480331,0.6,0.39481268,0.642857143,0.525,0.696693657,0.325581395,0.780096308,0.642857143,0.810545756,0.744407622,0.788235294,0.875,0.375,0.875,0.375,0.5,0.214285714
T1591,0.557374133,0.612918789,0.559136213,0.56,0.627688172,0.8,0.483516484,0.49047619,0.533424908,0.553571429,0.750307736,0.461538462,0.860659157,0.409090909,0.230769231,0.839464883,0.57455875,0.375,0,0.470588235,0.404878049,0.678294574,0.939070116,0.5625,0.6285837,0,0.588655244,0.579792471,0.709178049,0.691429145,1.56675896,0.315068493,0.84,0.762087561,1.057258803,0.462962963,0.5,0.409090909,0.567676296,0.556612202,0.621428571,0.679489889,0.725788288,0.75,0.578644068,0.487356168,0.75,0.818802056,0.70625,0.466666667,0.475152416,0.736842105,0.446428571,0.8,0.447916667,0.583333333,0.642857143,0.485148515,0.740740741,0.5,0.47133758,0.765986395,0.865,0.422535211,0.727272727,0.916666667,0.80046909,0.857142857,0,0.659090909,0.487179487,0.909090909,0.9,0.75,0.432432432,0.534662868,0.301886792,0,1.550224888,0.657142857,0.363636364,0.473684211,0.833333333,0.6875,0.833333333,0.566666667,0.453125,0.578730331,0.78125,0.741505969,0.391304348,0.875081289,0.425925926,0.490945626,0.645315856,1.436507937,0.569742941,0.724285714,0.8,0.616642336,0.35,0.583333333,0.923076923,0.634146341,0.572294372,0.618953354,0.646480331,0.6,0.39481268,0.642857143,0.525,0.696693657,0.325581395,0.780096308,0.642857143,0.810545756,0.744407622,0.788235294,0.875,0.375,0.875,0.375,0.5,0.214285714
T1592,0.752090376,1.553899759,1.437486158,0.58,0.722782258,0.8,0.60540293,0.591269841,0.657529358,0.742223503,1.122052836,0.772435898,1.136368377,0.560227272,0.384615385,0.997491639,0.988829294,0.375,0.153846154,0.615196079,0.826086957,0.744186047,1.07752156,0.722756411,0.730779556,0.136363637,0.708560488,0.755226085,1.017062066,0.754646729,2.310759883,0.452299413,0.87,2.016052007,1.775802341,0.929066973,0.959821429,0.588516747,0.898911193,1.201478091,0.964130435,0.679489889,0.94115991,0.75,0.829237288,0.645638213,0.75,2.805555556,1.2828125,0.752490422,0.560750929,0.991028708,0.625,0.963839286,0.714417017,0.916666667,0.754614768,0.641821225,0.907407408,0.791666667,0.632046773,0.957823129,0.865,0.583333333,0.727272727,0.916666667,1.230705869,0.857142857,0.318181818,0.73460068,0.624465812,0.909090909,0.9,0.75,0.839076577,1.280626781,0.386792453,0,2.090704648,0.778947368,0.658102767,0.877192983,0.833333333,0.6875,0.833333333,1.088095239,0.82288603,0.783125339,0.78125,0.856336089,0.613272312,1.133609223,0.656685907,0.877970091,0.732857851,1.791666667,1.039471836,0.823333333,0.8,1.160389294,0.532142857,0.805555556,0.923076923,0.771804367,1.14978355,0.782914627,1.00010352,0.78125,0.770197754,0.928571429,0.525,0.794703104,0.50859454,1.443017657,0.642857143,1.356205821,1.01056338,0.923529412,0.875,0.375,0.875,0.46875,0.6,0.357142857
T1594,0.927681908,1.656593407,1.519435216,0.695263158,0.996807796,0.933571429,0.613095239,0.665873016,0.835868482,0.88983295,1.302149418,0.823717949,1.192375886,0.744318182,0.634615385,1.120281892,1.040619833,0.375,0.461538462,0.793504902,1.473966066,0.875968993,1.155488377,0.899038462,0.936500053,0.318181818,0.715504933,0.779879573,1.056038821,0.774503212,2.67718428,0.452299413,0.87,2.088914405,3.236334843,0.985551186,1.042410715,0.78708134,1.019898534,1.248699597,1.070341615,0.889276404,0.94115991,0.75,1.140254238,0.878913567,0.857638889,3.428894206,1.2828125,0.796934866,0.560750929,1.061543062,0.789285714,0.963839286,0.761292017,0.916666667,0.754614768,0.694742714,0.907407408,0.791666667,1.064573629,1.106122449,0.925,0.845405768,0.772727273,0.916666667,1.324635617,0.857142857,0.454545455,0.78940102,0.662927351,0.909090909,0.9,0.75,0.839076577,1.694919279,0.433962264,0.375,2.090704648,0.87556391,0.658102767,0.877192983,0.833333333,0.8125,0.833333333,1.088095239,0.82288603,0.783125339,0.89224138,0.883976125,0.613272312,1.185205439,0.717833093,0.882193064,0.755245911,1.847222223,1.089830032,0.879166667,0.8,1.160389294,0.632142857,0.805555556,0.923076923,0.771804367,1.257142857,0.828255471,1.012008282,0.78125,1.476112988,0.928571429,0.82,0.834008097,0.703235591,1.741573034,0.823214286,2.367382029,1.045836786,1.142647059,0.875,0.625,0.875,0.678179824,0.777083334,0.610902256
T1595,0.704738184,0.658304298,0.606016981,0.651461988,0.858758961,0.924761905,0.488644689,0.545502645,0.670346504,0.696620584,0.884496418,0.495726496,0.89636351,0.548484848,0.358974359,0.972049689,0.6201355,0.375,0.205128205,0.620710784,0.862159774,0.791989664,1.016841645,0.714209402,0.80055657,0.121212121,0.593284874,0.600318109,0.730489655,0.709099425,2.033264113,0.315068493,0.84,0.806694239,2.463695676,0.491769547,0.523809524,0.515151515,0.673074107,0.586498309,0.750207039,0.848587332,0.725788288,0.75,0.766214689,0.665975381,0.831018519,1.154114242,0.70625,0.496296297,0.475152416,0.811124402,0.598809524,0.8,0.483368348,0.583333333,0.642857143,0.501650165,0.740740741,0.5,0.84177837,0.909297052,0.905,0.680583501,0.757575757,0.916666667,0.86702593,0.857142857,0.090909091,0.701854999,0.512820513,0.909090909,0.9,0.75,0.432432432,0.80674264,0.333333333,0.25,1.550224888,0.774185464,0.363636364,0.473684211,0.833333333,0.770833333,0.833333333,0.566666667,0.453125,0.578730331,0.866738506,0.774747475,0.391304348,0.927125825,0.47967773,0.493760941,0.660241229,1.473544974,0.587442056,0.765396825,0.8,0.616642336,0.416666667,0.583333333,0.923076923,0.634146341,0.626551226,0.657332757,0.654416839,0.6,1.106802146,0.642857143,0.785,0.72717049,0.440849343,0.995006242,0.788095238,1.883037212,0.777312897,0.995424837,0.875,0.541666667,0.875,0.529239766,0.652777778,0.409774436
T1598,1.133178302,1.496606297,1.380635975,0.809690894,1.244015617,1.100408163,0.607940869,0.739040061,0.990483694,1.077065503,1.362023799,0.859432234,1.185400401,0.914664502,0.752747252,1.280771506,1.046292082,0.375,0.703296703,0.965336134,1.905812251,1.007382798,1.230957737,1.083257021,1.137665987,0.467532468,0.705551847,0.796550568,1.039077744,0.794044752,3.06828986,0.433638524,0.874285714,1.874235075,4.748553919,0.971117978,0.979591837,0.869958988,1.077558465,1.191025943,1.172389825,1.08590754,0.931748713,0.75,1.298127522,1.085005798,0.953042328,3.190144975,1.194419643,0.837493158,0.559437068,1.124846206,0.985544218,0.953762755,0.787827631,0.892857143,0.760949324,0.681484949,0.907407408,0.797619048,1.483544516,1.285487528,0.967857143,1.189925266,0.805194805,0.916666667,1.348016338,0.857142857,0.597402597,0.843781608,0.695131257,0.909090909,0.9,0.75,0.784668597,1.844910234,0.479784367,0.642857143,1.976922253,0.980773362,0.690852626,0.863408522,0.833333333,0.901785714,0.833333333,1.024829932,0.820246849,0.794651577,0.994509442,0.908747649,0.633703825,1.221177315,0.773139559,0.838264424,0.778208326,1.815192744,1.029638994,0.935260771,0.8,1.089496003,0.705102041,0.813492063,0.923076923,0.784738311,1.227087198,0.871254267,0.990905058,0.79375,2.632486762,0.908163265,1.124047619,0.87364244,0.817685012,1.9395526,1.002040817,3.536940166,1.063447351,1.440709617,0.875,0.803571429,0.875,0.870405179,0.987301587,0.910311493
