,,T1001,T1003,T1005,T1007,T1008,T1010,T1011,T1012,T1014,T1016,T1018,T1021,T1025,T1027,T1029,T1030,T1033,T1036,T1037,T1039,T1040,T1041,T1046,T1047,T1048,T1049,T1052,T1053,T1055,T1056,T1057,T1059,T1068,T1069,T1070,T1071,T1072,T1074,T1078,T1080,T1082,T1083,T1087,T1090,T1091,T1092,T1095,T1098,T1102,T1104,T1105,T1106,T1110,T1111,T1112,T1113,T1114,T1115,T1119,T1120,T1123,T1124,T1125,T1127,T1129,T1132,T1133,T1134,T1135,T1136,T1137,T1140,T1176,T1185,T1187,T1189,T1190,T1195,T1197,T1199,T1200,T1201,T1202,T1203,T1204,T1205,T1207,T1210,T1213,T1216,T1217,T1218,T1219,T1220,T1221,T1222,T1480,T1482,T1484,T1485,T1486,T1491,T1497,T1505,T1518,T1528,T1530,T1534,T1539,T1542,T1543,T1546,T1547,T1548,T1550,T1552,T1553,T1554,T1555,T1556,T1557,T1558,T1559,T1560,T1562,T1563,T1564,T1565,T1566,T1567,T1568,T1569,T1570,T1571,T1572,T1573,T1574,T1583,T1584,T1585,T1586,T1587,T1588,T1589,T1590,T1591,T1592,T1594,T1595,T1598,T1601,T1606
T1574,0,0.369486071,0.46395185,0.357482852,0.466220598,0.313105048,0.169311837,0,0.222354665,0.306886899,0.404532082,0.347771103,0.571186389,0.40535607,0.423189377,0.280455529,0.067018736,0.477395311,0.448255015,0.202760107,0.323000848,0.259655738,0.36560112,0.375390233,0.40311179,0.325450972,0.408845749,0.29742228,0.384661027,0.445836971,0.415617878,0.307086539,0.680224774,0,0.441544142,0.409329077,0.538579845,0.446460983,0.323662506,0.324638319,0.293483686,0.46373143,0.431170456,0.364277752,0.3753541,0.41623296,0.257764369,0.394484183,0.061204976,0.405112101,0.535033047,0.503670912,0.484360661,0.329589019,0,0.278606996,0.426355641,0.225178642,0,0.492298288,0.356127425,0.328638498,0.46250539,0,0,0.336064962,0.326211833,0.401353304,0.336821355,0.386695615,0.234602174,0,0.533375015,0,0.325091905,0.340625425,0.369214286,0.296479092,0.486607751,0.336444562,0.116079856,0,0.446460983,0,0.527037804,0.397927608,0,0,0.308345121,0,0,0.122065728,0.528120305,0.393677562,0.312522688,0.434477255,0.463889948,0,0.453572065,0.446460983,0.409741674,0.464634161,0,0.440159222,0.281992215,0.41067041,0,0,0,0,0.309090663,0.390086429,0.315472481,0.3054427,0.343621876,0.290710393,0.343314953,0.361843171,0.446816221,0.362776754,0.395896022,0.467605634,0.45477861,0.525739556,0.380604153,0.344440074,0,0.431870344,0.338653565,0.360402947,0.368280483,0.369834283,0.396254026,0.388355319,0.50477803,0.333106376,0.495746545,0.698914624,0.339891866,0,0.210743281,0,0.358215627,0.244008931,0.301925933,0,0,0,0,0,0.232426349,0,0
T1583,999,0.403517646,0.456893513,0.356862337,0.495468277,0.381202345,0.146344318,0,0.191384608,0.311426802,0.441814908,0.385050486,0.591562672,0.40010854,0.379532661,0.351746519,0.15914148,0.502735615,0.426804794,0.17181888,0.394377798,0.307284177,0.424563768,0.411484106,0.398711398,0.352664241,0.458665654,0.363089483,0.359308729,0.427521365,0.399586405,0.301277317,0.669832289,0,0.387033686,0.38300678,0.587534836,0.38589758,0.313501185,0.327554786,0.373577715,0.47690334,0.406796558,0.374609167,0.430762735,0.377033686,0.222798072,0.435619918,0.14533623,0.445617223,0.462454651,0.519708886,0.440137431,0.329922321,0,0.23414769,0.426922666,0.27055187,0,0.49560518,0.318610523,0.289855073,0.468111224,0,0,0.298843538,0.37793912,0.426899453,0.293501042,0.448616337,0.250653758,0,0.529437349,0,0.289552938,0.300427394,0.361339823,0.314427699,0.420598351,0.297001341,0.275641129,0,0.38589758,0,0.471494049,0.428423201,0,0,0.321306981,0,0,0.289855073,0.477810865,0.372002901,0.275641129,0.386433878,0.41270234,0,0.404864745,0.38589758,0.361387067,0.417889273,0,0.397649313,0.314900427,0.392821446,0,0,0,0,0.272134148,0.385170747,0.302904073,0.275912545,0.332470115,0.259032797,0.334012377,0.367387973,0.394086357,0.325527521,0.431184955,0.417391304,0.400742913,0.474611093,0.379965954,0.344098864,0,0.408230066,0.304370622,0.432458697,0.331818176,0.413275943,0.380331818,0.438202616,0.520121013,0.29766832,0.548231107,0.524090834,0.494864216,0,0.264313618,0,0.309622898,0.305987928,0.340089212,0,0,0,0,0,0.374007618,0,0
T1584,999,0.289399105,0.293496259,0.149599927,0.509495434,0.365618518,0.171730577,0,0.136544614,0.269751222,0.338873185,0.303537832,0.505912164,0.183451621,0.292894272,0.109133146,0.104578687,0.466068186,0.287300912,0.201624196,0.113102332,0.171511565,0.279004556,0.372982372,0.360297544,0.263195027,0.387256879,0.105347033,0.29439321,0.338394674,0.291260456,0.246699104,0.634083968,0,0.48058816,0.227077541,0.478343572,0.452838997,0.125822677,0.158707102,0.118346732,0.357291817,0.21108782,0.297683192,0.390522168,0.244253271,0.261446717,0.32309885,0.095506665,0.313501204,0.542676376,0.359694533,0.317263491,0.191297144,0,0.176309886,0.285772643,0.083181697,0,0.286294329,0.195231444,0,0.289216515,0,0,0.221501465,0.280751301,0.328354163,0.356039529,0.292809093,0.246460032,0,0.381440476,0,0.162490184,0,0.291444363,0.328520925,0.49355929,0.378911896,0.181135599,0,0.452838997,0,0.260551419,0.240841425,0,0,0.20874328,0,0,0.190476191,0.408614859,0.443503229,0,0.158730159,0.204537196,0,0.277139558,0.452838997,0,0.175938646,0,0.297480512,0.320019155,0.33173675,0,0,0,0,0.343728226,0.290359882,0.219152621,0.169437305,0.255440416,0.151215916,0.158351501,0.259995668,0,0.172723145,0.282273874,0.285714286,0.507809156,0.340633765,0.210135217,0.291159479,0,0.262514831,0.227192574,0.217907212,0.279008443,0.428042995,0.365350764,0.272503007,0.427802666,0.247097084,0.421238375,0.426871852,0.300654369,0,0.082006147,0,0.363332993,0.285607292,0.206879909,0,0,0,0,0,0.17315206,0,0
T1585,999,0.36988089,0.343105548,0.321933515,0.386568609,0.374640113,0.060105702,0,0.11697688,0.244437389,0.39291394,0.350795419,0.4487576,0.333790234,0.216523655,0.446618627,0.274519053,0.39855471,0.322480505,0.070568469,0.486772169,0.330484945,0.42730953,0.353322748,0.273956872,0.316751256,0.418111183,0.45143266,0.235176764,0.285185953,0.281894602,0.21332707,0.444366288,0,0.157419332,0.27596749,0.507612338,0.158493649,0.267061279,0.276902434,0.475412607,0.379401264,0.312502577,0.288180321,0.399941763,0.223733376,0.091506351,0.398239154,0.250704997,0.41526893,0.189936732,0.419427822,0.262203261,0.275302276,0,0.134073077,0.343287411,0.34954414,0,0.413508829,0.201675148,0.25,0.382954436,0,0,0.172474487,0.378482202,0.357290734,0.119866943,0.464679006,0.224300302,0,0.393826652,0,0.187180688,0.259118627,0.255419712,0.242366089,0.172745752,0.120209949,0.475480947,0,0.158493649,0,0.300145407,0.402761352,0,0,0.278976757,0,0,0.5,0.272549925,0.224300529,0.237740474,0.272069922,0.277208948,0,0.242497113,0.158493649,0.311696345,0.282999796,0,0.233116603,0.267862898,0.263301821,0,0,0,0,0.110346799,0.283888202,0.226656223,0.191026525,0.234351003,0.16519766,0.271630563,0.289784601,0.339899483,0.225134864,0.398229701,0.25,0.162400445,0.272138662,0.316918797,0.251769241,0,0.284812198,0.179874602,0.490540345,0.186493169,0.354903313,0.247588493,0.435320899,0.40114491,0.165411258,0.503478363,0.387158848,0.317853362,0,0.441393644,0,0.127166548,0.311096872,0.340559761,0,0,0,0,0,0.547431888,0,0
T1586,999,0.401583575,0.348443804,0.379084846,0.320377241,0.38030169,0,0,0.094943608,0.224595914,0.415500821,0.369161715,0.415488513,0.375529654,0.157230686,0.595491503,0.366025404,0.393516722,0.321001249,0,0.649029559,0.407918461,0.492584951,0.342244811,0.223542794,0.337920082,0.430166673,0.601910213,0.192386249,0.240958004,0.254579225,0.184819317,0.352047787,0,0,0.277420332,0.514640773,0,0.311517939,0.31054452,0.633883477,0.381422791,0.335869833,0.27686837,0.404910263,0.187529628,0,0.42713251,0.334273329,0.456778239,0,0.432866787,0.208099195,0.293888235,0,0.096486156,0.348910798,0.481669784,0,0.443191181,0.178973453,0.333333334,0.401677161,0,0,0.126598633,0.423029009,0.367173877,0,0.534961971,0.212368139,0,0.391540473,0,0.173745499,0.345491503,0.222605593,0.198566931,0,0,0.633974596,0,0,0,0.278603213,0.465107034,0,0,0.295789037,0,0,0.666666667,0.189391043,0.124178694,0.316987298,0.285534164,0.274161239,0,0.193997691,0,0.415595127,0.295122941,0,0.176280826,0.242938914,0.210647004,0,0,0,0,0,0.27119981,0.214245837,0.184634376,0.207662409,0.14969612,0.300538181,0.29109487,0.45319931,0.222983709,0.436881642,0.2,0,0.207937831,0.344242018,0.221104775,0,0.269385964,0.141849737,0.619870295,0.131317357,0.33006194,0.180200549,0.498124194,0.365472061,0.111577554,0.539400232,0.363704993,0.317673116,0,0.447471417,0,0,0.338150889,0.392417258,0,0,0,0,0,0.757871631,0,0
T1587,3,0.276901652,0.321850827,0.207365425,0.430613951,0.294573541,0.152996332,0,0.151238752,0.263602552,0.31505076,0.279880958,0.465240057,0.243438281,0.309611784,0.147093999,0.066550073,0.409930073,0.307483213,0.179628829,0.165142896,0.176109368,0.268472505,0.325292222,0.331104094,0.253444204,0.340907788,0.15183742,0.292547675,0.340992852,0.306414886,0.242027609,0.56554667,0,0.409855956,0.263965511,0.427854829,0.403438379,0.176190838,0.198395265,0.156481379,0.348500746,0.263416579,0.284721655,0.332710184,0.27988527,0.232925257,0.306311417,0.060776969,0.303184586,0.483475317,0.359575935,0.346448954,0.21930565,0,0.192161955,0.301112879,0.109927832,0,0.327709373,0.23450445,0.121212121,0.320024318,0,0,0.243373535,0.257384457,0.316042079,0.309143522,0.283852722,0.204128527,0,0.391390955,0,0.207944163,0.125633274,0.284800657,0.275382094,0.439716458,0.316517991,0.115268108,0,0.403438379,0,0.334476829,0.264231475,0,0,0.219513308,0,0,0.121212121,0.40433495,0.388912124,0.115268108,0.245244746,0.281919044,0,0.317450766,0.403438379,0.151125501,0.259309677,0,0.321468566,0.263953943,0.32547003,0,0,0,0,0.289332042,0.29329302,0.225725709,0.195009336,0.258744415,0.189154587,0.206257336,0.263152165,0.164799749,0.226390953,0.288320668,0.327272727,0.426392565,0.373326018,0.247241974,0.27673555,0,0.295334614,0.243756752,0.233441461,0.279950894,0.354915959,0.337153409,0.277633717,0.403312371,0.252644098,0.386301199,0.411844663,0.278940651,0,0.110531149,0,0.461227132,0.22928453,0.212850628,0,0,0,0,0,0.153200214,0,0
T1588,3,0.34758493,0.354664526,0.273511736,0.440725182,0.368502153,0.109283095,0,0.13590941,0.259508157,0.388317651,0.337472227,0.479355381,0.30279618,0.27129943,0.324813547,0.19965022,0.439433392,0.335912833,0.128306306,0.355491268,0.277825787,0.383412279,0.363551415,0.323936659,0.302193389,0.414115662,0.328314662,0.275404432,0.330049331,0.30458966,0.236180311,0.541604231,0,0.281422956,0.282660437,0.515908208,0.288170271,0.231818584,0.25253872,0.347474428,0.394666773,0.301106322,0.304530364,0.394426126,0.25563601,0.166375184,0.383327004,0.182330907,0.394031012,0.345339512,0.418905322,0.314621248,0.258540639,0,0.164826012,0.338686457,0.258154429,0,0.389987403,0.216812863,0.181818182,0.371333467,0,0,0.210009277,0.349213861,0.366547755,0.215830167,0.407174763,0.23406298,0,0.423248009,0,0.198173116,0.188449911,0.279994002,0.277452989,0.314083185,0.213048336,0.345804325,0,0.288170271,0,0.321635785,0.359095536,0,0,0.263901177,0,0,0.363636364,0.351842872,0.301044281,0.172902163,0.258045323,0.279702528,0,0.282178459,0.288170271,0.226688251,0.276798895,0,0.285623313,0.287342314,0.305897371,0,0,0,0,0.196204731,0.30601604,0.235771846,0.203615083,0.254912238,0.177880739,0.251089116,0.294589555,0.247199624,0.228429704,0.368136463,0.290909091,0.288458977,0.327198495,0.294698048,0.277476383,0,0.301672044,0.20830581,0.401269957,0.227349103,0.379228566,0.306469355,0.384671295,0.430238695,0.207343288,0.492239091,0.42895126,0.3172109,0,0.244075319,0,0.231211905,0.488126016,0.2981309,0,0,0,0,0,0.402707955,0,0
T1589,999,0.344122481,0.385726392,0.336518832,0.358405186,0.302421923,0.087426476,0,0.152052185,0.248675841,0.372958196,0.323718268,0.481364739,0.36135762,0.287208928,0.367734997,0.166375184,0.40931374,0.360545015,0.102645045,0.411566488,0.287357193,0.380041068,0.326055191,0.297848162,0.301552373,0.383055196,0.37959355,0.280121347,0.336264744,0.319267164,0.236373216,0.506255859,0,0.234203403,0.325225875,0.486818987,0.230536217,0.281814157,0.290923406,0.389698618,0.39772783,0.35899892,0.297479104,0.351664144,0.299847411,0.133100147,0.370087057,0.151942422,0.386509166,0.27627161,0.440803645,0.345191908,0.287042258,0,0.177472447,0.352179211,0.288401742,0,0.427830783,0.262738017,0.303030303,0.398584743,0,0,0.227854048,0.330554667,0.358134173,0.176653441,0.402493008,0.191111623,0,0.43899166,0,0.240672728,0.314083185,0.280564578,0.226988562,0.251266548,0.180867423,0.288170271,0,0.230536217,0,0.388690518,0.387454963,0,0,0.275280018,0,0,0.303030303,0.36354506,0.27545494,0.288170271,0.344682308,0.353365517,0,0.317450766,0.230536217,0.377813751,0.368484689,0,0.306993144,0.236017197,0.298320006,0,0,0,0,0.165332595,0.314261286,0.247600243,0.230842062,0.261563578,0.213070029,0.29662983,0.306342988,0.411999373,0.282448934,0.373034947,0.327272727,0.243652894,0.36535891,0.334685625,0.267088596,0,0.334902915,0.238768609,0.419530516,0.252064631,0.322952159,0.279454229,0.390414095,0.40326795,0.22261725,0.469451952,0.425527376,0.299681788,0,0.276327873,0,0.184969524,0.247341794,0.416711813,0,0,0,0,0,0.392914495,0,0
T1590,999,0,0.03013137,0.015778477,0,0,0,0,0.01167962,0.024968789,0.017727441,0.012658024,0.072614841,0,0.014057161,0,0,0.052192001,0.034551212,0,0,0,0.012827717,0.018525737,0,0.018212853,0.022065345,0,0.025097773,0.026401358,0.006176052,0.009470792,0.043041446,0,0,0.014958358,0.037556845,0,0,0,0,0.02968721,0.017125052,0,0.022591983,0,0,0.013174531,0,0.017876361,0,0.019074773,0.02044283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011597537,0.030065549,0,0,0,0,0.042602944,0,0,0,0,0,0,0,0,0,0,0,0,0.010400115,0,0,0,0,0,0,0.040885729,0.124178694,0,0,0,0,0,0,0,0,0,0.015570974,0,0.01358551,0,0,0,0,0,0.022581702,0.012575349,0.00964373,0,0,0,0,0,0.021547163,0,0,0,0,0.009659505,0.008304992,0,0,0,0.013121641,0,0.050400072,0.019775033,0,0,0,0.033259779,0.054568083,0.014685158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T1591,999,0.294827864,0.351340846,0.150161856,0.585142711,0.357897671,0.240422808,0,0.186490611,0.314430295,0.355935415,0.312693739,0.586517736,0.203534442,0.404429117,0,0,0.541283046,0.345229665,0.282273874,0,0.130688983,0.247323206,0.405103655,0.444996538,0.276539731,0.399252172,0,0.378768727,0.43222923,0.366090275,0.305950135,0.79449652,0,0.672823424,0.285579921,0.508711275,0.633974596,0.130403258,0.169631534,0,0.40980077,0.255634063,0.348300364,0.399635739,0.341954579,0.366025404,0.329060884,0,0.314220676,0.759746927,0.404232925,0.435991755,0.214657435,0,0.24683384,0.326417248,0,0,0.318950449,0.273324022,0,0.326786263,0,0,0.310102051,0.263728883,0.362263823,0.498455341,0.253830113,0.260096789,0,0.459899291,0,0.227486257,0,0.361849607,0.380502523,0.690983006,0.530476654,0,0,0.633974596,0,0.364771987,0.232550548,0,0,0.2243911,0,0,0,0.555706511,0.571233043,0,0.222222222,0.286352075,0,0.387995381,0.633974596,0,0.246314104,0,0.410244327,0.350851251,0.421218621,0,0,0,0,0.481219516,0.352266961,0.262035225,0.219782336,0.320029116,0.211702282,0.180099828,0.300869462,0,0.233193538,0.282273874,0.4,0.710932818,0.476887271,0.233188039,0.350710993,0,0.33726655,0.318069603,0.142031047,0.39061182,0.463837366,0.4645836,0.246911013,0.492540716,0.345935917,0.431630198,0.512966297,0.325503522,0,0,0,0.50866619,0.269315539,0.18498727,0,0,0,0,0,0,0,0
T1592,999,0.270747275,0.389831026,0.313859906,0.292571356,0.178948836,0.120211404,0,0.182349104,0.236241917,0.306740638,0.253879166,0.462902183,0.344052306,0.356861928,0.213525492,0,0.405690851,0.369746186,0.141136937,0.253171396,0.188040377,0.26673981,0.264054303,0.306843122,0.250909893,0.306047577,0.233195598,0.315608117,0.373594196,0.336526479,0.243958255,0.555329637,0,0.336411712,0.347637353,0.409374458,0.316987298,0.262348345,0.263964265,0.219669914,0.374635393,0.370479481,0.27418998,0.258207975,0.358506917,0.183012702,0.290444729,0,0.304523458,0.379873464,0.406234774,0.422338248,0.268320535,0,0.219903076,0.327958291,0.159117452,0,0.398012377,0.315635464,0.333333334,0.369778148,0,0,0.281649658,0.233322435,0.319758549,0.249227671,0.271620485,0.130048395,0,0.448057283,0,0.287488627,0.345491503,0.288099145,0.190251262,0.345491503,0.265238327,0,0,0.316987298,0,0.460989207,0.311043836,0,0,0.238360859,0,0,0,0.457728605,0.347705869,0.316987298,0.396645275,0.417337276,0,0.387995381,0.316987298,0.415595127,0.418279993,0,0.37838512,0.175425626,0.320016998,0,0,0,0,0.240609758,0.32165407,0.246865393,0.25388763,0.273708302,0.255547261,0.286607411,0.29435131,0.45319931,0.331139445,0.295744706,0.4,0.355466409,0.446381466,0.317345316,0.261176621,0,0.365665979,0.300884538,0.262045291,0.326623267,0.257118719,0.310054949,0.285096708,0.36140762,0.284545512,0.373623285,0.433257516,0.249235969,0,0.160449904,0,0.254333095,0.13465777,0.223299388,0,0,0,0,0,0.126673219,0,0
T1594,999,0.56224883,0.643488183,0.460313867,0.745331332,0.547841931,0.240422808,0,0.274278097,0.447515045,0.635240633,0.533324473,0.882174725,0.512441812,0.566433085,0.404508497,0.183012702,0.760787701,0.599483804,0.282273874,0.475440381,0.380456746,0.579080296,0.596997945,0.612676563,0.482089195,0.670797506,0.417552906,0.53798296,0.635541455,0.571944872,0.436748293,1.07746998,0,0.672823424,0.541200706,0.900661362,0.633974596,0.393715387,0.43001918,0.455153471,0.692708173,0.55718462,0.53721452,0.612988331,0.548826315,0.366025404,0.612671336,0.167136665,0.616419529,0.759746927,0.769719627,0.654861924,0.442097461,0,0.343319996,0.583247481,0.308738961,0,0.675178503,0.452297474,0.333333334,0.641910222,0,0,0.436700684,0.522480414,0.59386765,0.498455341,0.593663813,0.366280859,0,0.771239333,0,0.401231756,0.345491503,0.537906074,0.479785989,0.690983006,0.530476654,0.316987298,0,0.633974596,0,0.655719235,0.567322683,0,0,0.435368273,0,0,0.333333334,0.749246196,0.571233043,0.316987298,0.507756386,0.560513314,0,0.581993071,0.633974596,0.415595127,0.56133781,0,0.59002465,0.472320708,0.577132459,0,0,0,0,0.481219516,0.549956558,0.429398065,0.393524717,0.485953985,0.361398401,0.444433628,0.524458996,0.45319931,0.446421235,0.603281384,0.6,0.710932818,0.701524768,0.514455865,0.501465237,0,0.583166571,0.459919339,0.531354565,0.521929177,0.599342637,0.586149812,0.588919726,0.756279492,0.457513471,0.789118193,0.765217018,0.516568315,0,0.303960661,0,0.50866619,0.422638696,0.446598776,0,0,0,0,0,0.408717489,0,0
T1595,999,0.285560034,0.284581399,0.147071601,0.496887554,0.37047005,0.160281872,0,0.125608638,0.296070309,0.348652339,0.299447246,0.478697745,0.180104484,0.274033526,0.127322004,0.122008468,0.460856078,0.283967769,0.188182583,0.131952721,0.182200181,0.292080797,0.371847593,0.348425233,0.257531737,0.399140032,0.122904872,0.277168601,0.322587328,0.276933147,0.232453359,0.617447601,0,0.429372906,0.215350654,0.492839161,0.422649731,0.125059246,0.156886363,0.138071187,0.356909528,0.201841654,0.286247383,0.390734067,0.219646202,0.244016936,0.323961248,0.111424443,0.325852145,0.506497951,0.351964787,0.297475447,0.187403762,0,0.164555893,0.278998543,0.10685575,0,0.284525859,0.177490965,0,0.28295489,0,0,0.206734701,0.292956352,0.327575551,0.323864642,0.299305589,0.244187239,0,0.371510964,0,0.151657505,0,0.274024452,0.316862231,0.460655337,0.331590276,0.211324865,0,0.422649731,0,0.243181325,0.244535874,0,0,0.20613531,0,0,0.222222222,0.377430542,0.401518478,0,0.148148148,0.190901383,0,0.258663587,0.422649731,0,0.156549595,0,0.280188262,0.311228738,0.318194422,0,0,0,0,0.303109758,0.279822471,0.208178964,0.160626042,0.241177771,0.141134855,0.15472678,0.253550242,0,0.162517753,0.282273874,0.266666667,0.446696973,0.310052549,0.203878204,0.278373175,0,0.249842606,0.201326222,0.241733848,0.243256229,0.417106545,0.348811958,0.27676834,0.417012991,0.222169035,0.448400133,0.412468433,0.293353101,0,0.095673838,0,0.339110793,0.292260655,0.210528682,0,0,0,0,0,0.210399471,0,0
T1598,0,0.370537437,0.357637997,0.397062409,0.274609064,0.321947184,0,0,0.107541972,0.21508986,0.377273888,0.337835019,0.398656005,0.392546165,0.178804147,0.571428571,0.313736061,0.341096433,0.322631404,0,0.635599993,0.370973506,0.454470559,0.300228992,0.209437473,0.316624977,0.385312986,0.582550353,0.20136077,0.251608884,0.263376871,0.185192891,0.323833672,0,0,0.296616611,0.468834204,0,0.325402338,0.319179057,0.614199177,0.361088193,0.355023526,0.25939762,0.353645385,0.216924705,0,0.396502157,0.286519996,0.4194465,0,0.424697208,0.237169383,0.299298139,0,0.110269892,0.346137732,0.439208688,0,0.449849893,0.20656611,0.380952381,0.406431249,0,0,0.144684151,0.381792741,0.344345635,0,0.493983679,0.182029833,0,0.385270912,0,0.198566284,0.394847432,0.222798976,0.170200227,0,0,0.543406797,0,0,0,0.318403672,0.44988276,0,0,0.290766067,0,0,0.571428572,0.214636635,0.124178694,0.362271198,0.32902618,0.31332713,0,0.221711646,0,0.474965859,0.342297882,0,0.200468973,0.208233355,0.211813914,0,0,0,0,0,0.267012106,0.217653376,0.198242228,0.21112538,0.171081279,0.316921582,0.2849285,0.517942069,0.253382694,0.425861571,0.228571429,0,0.239233679,0.354972699,0.212266557,0,0.287445744,0.162113985,0.565123563,0.150076979,0.276393083,0.175263153,0.476611371,0.346158127,0.127517204,0.479287795,0.344325409,0.297001016,0,0.429389759,0,0,0.274091332,0.373730722,0,0,0,0,0,0.850260438,0,0
T1601,999,0.780866753,0.800305078,0.704473659,0.905519952,0.728168936,0.240422808,0,0.329961892,0.642969826,0.787168512,0.706859433,0.884922834,0.841137623,0.64954345,0.809016994,0.366025404,0.627464969,0.718549646,0.282273874,0.926540858,0.595653287,0.831982934,0.713276364,0.706436926,0.624506963,0.804405278,0.835105811,0.581435824,0.713018819,0.752037902,0.534586204,0.99646685,0,0.557767166,0.674478408,1.012453564,0.633974596,0.64509799,0.671372898,0.881930166,0.801942618,0.752098629,0.682475141,0.765961206,0.684387542,0.366025404,0.834018781,0.334273329,0.829397157,0.759746927,0.913652693,0.749599906,0.654876588,0,0.439806151,0.840077713,0.569277417,0,1.018065363,0.581657909,0.666666667,0.968127052,0,0,0.563299316,0.71172022,0.725244157,0.447821827,0.947263154,0.472464929,0,0.857711229,0,0.574977254,0.690983006,0.64309943,0.561098889,0.690983006,0.398111694,0.633974596,0,0.633974596,0,0.944835124,0.835504055,0,0,0.633899005,0,0,0.666666667,0.688439103,0.322875656,0.633974596,0.76492563,0.834674553,0,0.775990762,0.633974596,0.831190253,0.794236528,0,0.694650124,0.571879759,0.703386194,0,0,0,0,0.375,0.647819954,0.560431537,0.487510961,0.613624518,0.511094521,0.690652946,0.690285262,0.90639862,0.578062587,0.89902609,0.8,0.547383384,0.867395705,0.756618714,0.620924453,0,0.779881366,0.537447995,0.888160334,0.550336629,0.639113598,0.628615891,0.918802424,1.028014891,0.518361566,0.954849238,0.806495917,0.673989492,0,0.607921321,0,0.50866619,0.560209567,0.708210281,0,0,0,0,0,0.78388004,0,0
